"","MG","mGPC","OPC.Oligo","GluN5","GluN4","Late.RG","GluN3","Peric.","SP","nIPC","CGE.IN","Cyc..Prog.","tRG","MGE.IN","GluN2","Early.RG","GluN7","EC","GluN1","GluN6","GluN8","EC.Early.RG.14","Peric..Early.RG.13","MG.Early.RG.12","Late.RG.Early.RG.11","Late.RG.tRG.1","Cyc..Prog..Early.RG.10","GluN8.Early.RG.9","GluN8.GluN1.8","OPC.Oligo.Early.RG.3","mGPC.Early.RG.2","SP.GluN1.7","nIPC.Early.RG.1","CGE.IN.GluN1.6","CGE.IN.MGE.IN.1","GluN7.GluN1.5","GluN6.GluN1.4","GluN2.GluN1.3","GluN5.GluN1.2","GluN5.GluN4.1","GluN3.GluN1.1"
"RFX7",0.944881278463476,1.07047410265158,1.62794085993749,-1.25142243504205,2.60584277720594,0.961922442113628,1.13424395261432,1.05893229892039,2.76678146119491,-1.18426053015579,-0.831267211449774,-0.39970359978503,0.836274065354922,-0.978883446533516,2.36707000150775,0.78263787481083,2.50777604904803,1.16891487559109,-2.04187003923506,2.27048469511302,2.61020452429166,1.1477420430251,1.06472468375545,0.935383740336086,0.616413383813289,0.887249342885536,-0.121209911039253,2.71780584064885,2.70506569910781,1.59126826319882,0.86956746885336,2.69731114734493,-0.121615814273672,0.965404963365397,-0.872325306032833,2.46593422679134,2.33697261562868,2.30018151373637,0.520633463045565,0.0564721076756183,-0.870658089924909
"Dlx4",2.82298449045717,4.08980760348283,0.853547488238516,3.87854937738164,2.22410205637816,5.08242333338458,-1.13732622897214,3.76457111602135,-5.0492491874024,6.8218355932155,-3.42311533130682,6.60299361094432,4.91619871005437,-3.03101516701299,-4.25673028543513,5.3700450290595,-4.98767732392608,3.6044384849046,4.53798282988826,-4.44304013978819,-4.99961838113726,3.62565287060003,3.70472615705082,3.43144315716011,5.26877608183186,5.02148109486507,6.31647275009775,0.0495308845096412,-5.02007329599506,1.5302953667207,4.38553044058151,-5.28610623014313,6.22609498057129,-6.0343724116463,-3.47605986689906,-5.2870466128384,-4.59773277228262,-4.07955318089587,1.09078652237293,3.35365127766041,2.726981728364
"LHX1",-0.283863385970058,0.613507959420478,-0.393319558657411,-0.157929213264999,-2.58599394831598,1.03384376304549,-2.70818259713178,0.235487044608635,-3.52879286640528,2.40149294707407,2.66108538482781,2.51623068807357,1.02431900268412,1.37126613606533,-3.759594623331,1.20293462839841,-3.57712313202682,0.19747422433734,0.647138695521878,-4.266969036447,-3.96709475356362,0.19986740743073,0.20891383855753,0.0678680346500991,1.24254127119508,1.04082594157176,2.21040715328987,-1.90038990514167,-3.93804114159895,-0.243329845909625,0.789303325679481,-3.49544377550969,1.76501552746456,-1.04951509391061,1.96558819077818,-3.65034497329033,-4.18121088682397,-3.83183408638615,-2.23690643208606,-1.07749599375573,-0.827493954572471
"SHOX",1.77176951495218,3.24477848434639,0.251815768448689,5.41753152396595,1.03866179027165,4.01843186699283,-1.39015200212087,2.93916637579882,-7.06956516483104,7.63455946449916,-1.91302338131958,7.09860656478931,4.20821389031213,-2.5758885827694,-6.69587692059753,4.45058306712516,-7.18260340331997,2.72977421556193,7.33171677417213,-6.60460217220418,-7.21238245228829,2.75519355495083,2.85060354987757,2.47312887265889,4.68157230851712,4.14451422960744,6.56363642736541,-2.1007884408131,-7.29921047929935,0.830859554993035,3.70286455808618,-7.369229560524,6.13061868107754,-6.73404598963139,-2.49086377605997,-7.49112161230704,-6.79180223299201,-6.34078418613028,0.791525810908991,3.98485246341707,4.13298440955245
"ISX",2.27301350643486,3.5361470915287,0.169232539507752,6.52488486785553,3.08596176450701,4.41027531106678,-0.56909174909425,3.31270675089649,-6.77952565024469,7.78156943460967,-3.80269508581087,7.14679378895597,4.49493938524806,-3.94752282033906,-5.60881830875697,4.77807042065642,-6.58477758521967,3.116778316567,7.62325222091045,-5.71663172998642,-6.48825509877205,3.14250271773603,3.23976250227411,2.93648527631568,4.93911335751339,4.47975876828277,6.65282857856017,-1.18493215375811,-6.61516794976283,0.897471669311788,3.93287069444188,-7.11162310703393,6.25217275967887,-7.97333125742406,-4.14900332064645,-6.9274834258522,-5.91114849837185,-5.30523649721511,2.03780394818647,5.50411759250428,4.93831960305164
"PRRX1",1.66397790428653,2.58768518882745,0.341562209206243,5.38402842412548,1.1063349981478,3.17167788854523,-1.45971319274372,2.39155194475312,-6.38366335832152,6.07235502350046,-1.87603373927903,5.47550208972519,3.31495843377543,-2.55156791040775,-6.63136281435306,3.47073738042451,-6.97770124294512,2.27183769958861,7.11127204445079,-6.63326577200725,-6.99038090691633,2.28778083703531,2.34803973705463,2.16696319879258,3.65638729515737,3.26492663162051,5.02727366703786,-1.56912794620031,-7.00007762610989,0.78269841559266,2.90219029464077,-6.74473641939411,4.70836082463128,-6.3883760385241,-2.4425272324326,-7.24407093505005,-6.76109207531714,-6.30205447800148,0.746168028312422,3.99044440175343,3.99853644028658
"RAX2",2.3269700208047,3.55950336914271,0.292001201128542,5.80924190448168,2.58810330761666,4.48232579571951,-0.594037898103234,3.27574242026348,-7.20754798094903,8.47488626781,-4.14948182372627,7.79084090248873,4.52277909577805,-4.05122278737408,-6.30665627249165,4.9282185359279,-7.04655668467796,3.11791684214106,7.2548071964553,-6.3686648051372,-6.99684780864771,3.13938896816376,3.21969344122617,2.98876383788953,5.12963420000663,4.53688229865797,7.19094295222919,-1.1965702483492,-7.09746779965543,0.976465856875413,4.021528062116,-7.6273473935478,6.6459970079313,-9.15664768171536,-4.43618868580193,-7.50013684213639,-6.56250358126063,-5.88920692557626,1.70375040592426,4.72534927419918,4.36834175684962
"Shox2",2.16456630019272,3.16565380972228,0.0511153071509041,6.16910416218647,2.92985596846242,3.94630209772337,-0.473440967309929,2.95761321898509,-6.9903991864222,7.8296250144651,-3.56035578473471,6.91914216868375,3.99495191702282,-4.13999058549047,-5.69104448109984,4.34971019135374,-6.70216789206735,2.79017573309341,6.99353982641688,-5.77921426801818,-6.58406137556115,2.81492073465505,2.90867574571594,2.74472663486026,4.56003553065486,4.00236304738617,6.37974539379078,-1.21359639967198,-6.68936747837324,0.714395828077109,3.59641408153647,-7.32120845427858,6.02673287217829,-8.30136262440254,-4.16565737737756,-7.02706923811085,-5.96375074331983,-5.37543981007204,1.96727366669087,5.34206779236311,4.56060275028317
"Arx",1.45621332663723,2.99258473671824,0.182048660384606,4.25271876129724,0.173176276041254,3.69697652718545,-1.77417735269571,2.48089670878992,-7.26690517985579,6.89828700064647,-1.18291916571693,6.46625136496649,3.75376151257997,-2.17840917507527,-6.56320990945769,4.09814261890203,-6.98615928345289,2.32973461035304,5.75724613766345,-6.74059363715139,-7.16917436193461,2.34789034408425,2.41583783183865,2.12915526169144,4.22088813600396,3.75332806846849,5.95629565296981,-1.72844112961725,-7.26752656123027,0.725546473104122,3.3738832744825,-7.5148354893041,5.48721331590371,-6.39220608247746,-1.90574857056761,-7.29293462018288,-6.85498815535464,-6.33536909784539,-0.110902183207991,2.84200545533114,2.93310184494027
"Dlx3",2.8418283371032,4.40036690663385,0.336463466699046,7.08797369131215,2.83219955690783,5.30261043780607,-0.801839792986527,4.14756938807038,-7.24322655150725,8.99429237201795,-4.13406322575212,8.43103624061867,5.34590857304275,-3.99123950324589,-6.2667673946466,5.80064799777051,-7.37230479925216,3.96349326882146,8.15775301842969,-6.33048796990604,-7.23804990199088,3.98504370703097,4.06262562644141,3.64181057161299,5.99835556145814,5.36548655383515,7.96897597063602,-1.31057023346752,-7.34761239165922,1.25902532991914,4.94695552691115,-7.69018673177608,7.57415175382824,-8.87337772171309,-4.38140383295207,-7.78566363302851,-6.57159641975588,-5.92451376138238,2.08336473702871,5.75368489604143,5.2725177745184
"Crx",2.839337698407,3.09186825468249,1.08015159188741,-0.31580689270529,0.434539585398156,3.55504315841375,-2.09779214644335,3.13168594808575,0.131377666450543,2.87183307588875,-2.40154043911034,3.02059405253294,3.59113080808386,-2.74141527006646,-2.07503669822651,3.51758027539663,-1.70527437424738,3.10569042076084,0.271662082644669,-1.85814996084476,-1.38155262260807,3.10876973913632,3.11846955712811,3.01766327562012,3.38459122334783,3.56654028186501,3.03432017983351,1.36465619752979,-1.12097085448052,1.53171633622375,2.99686079492201,-0.305901626496763,3.29437097335452,-2.88367327888421,-2.66757672166276,-1.94393967171229,-1.92457558459051,-2.03509971389067,-1.08048641874513,-0.154058815621714,-0.682764391852507
"GATA2",-5.2513454100328,-5.09571917998669,-3.72901403933018,-4.25480595457766,-4.4050647245162,-5.15098164154677,-0.716874001477994,-5.23637327452411,3.95774465180937,-5.35418637497847,2.75402327884022,-5.12269410394778,-5.20099209545914,3.83479463364992,3.73055784055841,-5.18182956552242,4.41308445496401,-5.12542990710093,-5.06354570477763,3.76802877868219,4.45981354069047,-5.14817352724565,-5.23245769965995,-5.29165915740648,-5.24941935489303,-5.1829506561018,-5.01489891467884,-0.943298772601632,4.35516327021227,-3.97616802921284,-5.13336238938254,4.35324867693361,-5.43239669292139,6.47041723184596,3.53695474400671,4.69744623559678,3.90768309542547,3.46724070536291,-1.82511002277272,-4.37080100419601,-3.66035782497495
"GATA3",-5.93888646378009,-5.44112586682315,-4.02678296849552,-2.62921939047848,-3.74707222170226,-5.49442751118805,-0.188421490898628,-5.66035188717266,4.53319594486763,-5.40207872222875,2.02369123440603,-5.13906341984442,-5.51248588074857,3.63980921336953,4.323654830477,-5.51645277314031,5.14089296373785,-5.74671119998248,-3.28964167253345,4.20142142769648,5.09128408766999,-5.74210415154273,-5.7197624785126,-5.91701296583596,-5.59465427054171,-5.51275990472146,-5.07224311967673,-0.566176752054042,4.99402094147176,-4.27597655976649,-5.47679013415535,4.87979057918207,-5.73702318636367,6.00575895353746,3.04038303937798,5.33273636738336,4.40583288092597,4.09791281879772,-0.62687291516524,-2.98835385687104,-2.25477449836517
"GATA6",-7.80505273329933,-7.12503478833233,-5.47081555652562,-5.13601183880171,-4.35448521662863,-7.18466470017021,0.437270400934338,-7.52244714940074,6.35780206443053,-7.47068679585437,2.09442849189987,-6.98588268577559,-7.26057980749569,3.82965284162072,7.21878365207478,-7.2151203030276,7.56653069763943,-7.48093021334471,-6.41907888178161,6.91704237729905,7.58522731995411,-7.49915284802341,-7.56517674851191,-7.77280376274772,-7.3434674672984,-7.23480260235477,-6.8438253731011,-0.864644267930547,7.35274122291376,-5.71860522112774,-7.17777534657867,6.77139801019706,-7.55844890868322,7.29176807042657,3.23944576936244,7.85221516682501,7.18317611321533,6.87631326501914,-0.883140321240172,-4.9926482158952,-4.23035025498983
"Twist2",-8.73344560134945,-9.39191130774957,-7.96174685579859,4.63296653382126,8.5882540246392,-8.98614707542362,11.1821214640487,-9.33352727787586,11.3845477389412,-7.39460616693612,-7.71061326292903,-7.76139374657148,-9.10420030282482,-7.95857244997,18.0026656065108,-8.9405552286524,15.6229321186646,-9.12510423437153,1.373803730285,16.7084132322496,15.5441388285466,-9.15684853377105,-9.27125425011502,-8.96652967198666,-8.72300029933062,-9.03609859738964,-7.27894900418474,3.96853343991438,14.7258605461309,-7.71869591702831,-9.17800591456921,11.6763538506804,-8.60515952725459,3.61254792343765,-7.77559729761858,15.6607498425838,17.0273461522411,18.1066293227993,12.4411601076133,6.69246847041183,5.95135240736204
"GRHL1",-1.27794018478044,-0.817699556711013,-0.505803806534362,0.00214340687405792,0.141888985985515,-0.786702981067107,0.0215478285333888,-0.992946399774126,1.18702422437838,-0.149212764564248,-1.92244971978024,-0.0226300324519587,-0.750955291648614,-2.42391477812039,1.64926709721657,-0.68312321777559,1.53462013188875,-0.940091643497379,-0.581941265493218,1.77301530734495,1.75019453835138,-0.952963595253944,-1.00191312923986,-1.123791059833,-0.622613539968311,-0.762516432268554,-0.0127474377681516,1.03202592372371,1.66145266021004,-0.473545733025247,-0.698283344109095,1.16509793550317,-0.460518403470583,-0.708262333396158,-2.21634915562074,1.47634399409122,1.7309861714468,1.63008580752372,0.582062408754026,0.0927519701502733,-0.332577709136783
"OLIG2",-8.41633553096273,-8.77072165076609,-8.1516386883772,7.12437421115521,8.70549535650156,-8.43556892410762,11.4772243813721,-9.03040873290749,8.82250338833095,-5.74982098962237,-8.27668634579667,-6.32054364871568,-8.53333004144729,-8.00200121427726,14.0843753876273,-8.29391659095647,12.1432393241852,-8.98901462140332,4.21398086730801,13.5088933120356,12.3959758960321,-8.99377106577629,-9.002450755009,-8.64035621208326,-8.05050039856767,-8.46828809257486,-6.20230857747549,1.76321325353004,11.7399325391432,-7.9227049668173,-8.46191336400389,8.91817714220691,-7.38585558926866,1.1566074709051,-8.16696130270398,12.0749251934539,13.6229311681412,14.2905436438806,12.4843306599509,8.5065444887643,8.22959691400532
"Atoh1",-9.33866472429112,-9.8124556929281,-8.55719698229926,7.58342879609937,8.71717700210719,-9.5980518055258,11.8970926297532,-10.1530799541853,10.3346448997074,-6.22153478057516,-8.34158917098911,-7.631755486961,-9.57915655774956,-8.46670062703918,14.8398027573729,-9.39747531424523,12.7844462873904,-9.8953924156671,4.65598710721571,13.9333370624131,13.0098948960568,-9.92899040820522,-10.0512047990411,-9.5592838505049,-9.1223805760293,-9.57207708081356,-7.44091930430724,1.94921228333398,12.5492620183348,-8.44357477566437,-9.37845193415143,10.4210979403156,-8.19601644822109,2.11225337558963,-8.42978809754094,12.7355023100936,14.08471273273,15.0480762426605,13.4165674358864,8.84087306160863,8.65995301259624
"BHLHE23",-11.2290836521368,-11.1682789733923,-8.56428023305932,7.49071105613839,9.42686826373652,-11.1812934410806,13.1256124971795,-11.8142629479457,13.0586232951584,-7.69374051812605,-8.24081966208732,-9.14801569842565,-11.3032754769511,-8.51855671670897,17.7009169524298,-11.0485292164896,16.8334853458515,-11.430472892974,4.07966844990905,17.0164216809864,17.2883866467478,-11.4980707586412,-11.7491998964663,-11.5001416372871,-10.874285047464,-11.2374784147436,-8.76656470071979,3.39154462253437,16.5954510555388,-8.55673866248377,-10.7555802890832,13.3876285737091,-9.91615132239231,2.32745591056292,-8.35089204371702,16.9204909849749,17.4175943861427,17.8510411441611,14.3028659556778,9.34598486438252,9.2212723954334
"OLIG1",-9.27747926830573,-9.84473412697472,-9.26607105008054,7.36614834103202,8.24843884427451,-9.35628225156688,11.4851422997331,-9.96939418515853,11.5621659406222,-6.67178921878463,-7.66629022431793,-7.43907131740133,-9.34679779631234,-8.64836032729665,14.946759050488,-9.24778157596146,14.0346688999858,-9.68025143623644,4.2263283908578,14.1454497224854,14.0292540576037,-9.72316255218026,-9.87989095903302,-9.47111189784637,-8.96828060815141,-9.34099555771408,-7.20246270703801,2.80135290328321,13.5880560995233,-8.95809017334812,-9.59495480211128,11.5833204664222,-8.52513188244113,2.35113179840312,-8.05054347838532,13.8619963576934,14.4522260476108,15.1567985491413,13.3223342761961,8.76790092922019,8.39840179942665
"OLIG3",-9.24958362588337,-10.1726743297595,-9.19523443734268,7.39043467416007,8.32566649954217,-9.60963102617767,11.6508052337814,-10.1677898186755,10.3715714995348,-6.13814229683192,-8.45061086636165,-6.8312134200234,-9.52371073566645,-8.11431802390795,15.2471045718571,-9.42035082753552,13.442723672857,-9.9154366431615,4.2018354944815,14.528107160058,13.8771303646562,-9.94847167896845,-10.0678789104988,-9.50132697815135,-8.8734359262598,-9.54195812990555,-6.65718785476824,1.76557643411104,13.2524120825228,-8.94420504691351,-9.74100932078998,10.6456782538718,-8.24890095967331,1.24009340125518,-8.26167370591606,13.611503279269,14.7541904512118,15.3728096610804,12.5741172103376,8.6592260311839,8.33013845623272
"TCF21",-9.73630104011763,-9.72774231435834,-8.62248374559639,11.4063500459778,12.1203301894842,-9.4168298017027,13.748893702913,-10.0767499139274,8.75344788352294,-3.76865146707687,-11.0687752556802,-5.42120101765505,-9.18324601703926,-10.6714112309665,13.5256542493908,-8.95998834774791,11.7123728848907,-9.86028455186315,8.10320381800652,13.3486882852907,12.1658337929674,-9.89509128371878,-10.0212752625,-9.73019673988538,-8.40970892760688,-9.26663176354621,-5.45654693903152,2.5879794490529,11.5490297629974,-8.48289085478955,-9.03388911484332,8.66934186247063,-6.71792412283595,-0.77030112633216,-10.9528583578029,11.4418712864421,13.3297978286242,14.0385797018853,16.5636972476511,13.0519455176377,12.4241667505095
"NEUROG1",-10.5380859251553,-10.818759988684,-9.07915436809687,8.00347161436281,9.5812357233107,-10.6751585569536,13.782016609769,-10.9364952989275,12.0740265203725,-6.98782788341472,-9.37500779832548,-8.38213323172337,-10.7171934978022,-8.64925281677376,18.6162169881062,-10.413965449274,17.184938127648,-10.6903404141721,4.6387558938523,17.6906160799515,17.3400839536601,-10.7336716671226,-10.8908148542475,-10.6989538316198,-10.1136463651113,-10.6775763113524,-8.09749213889225,3.12666284802242,16.3537739145792,-8.98242543796073,-10.3575086866443,12.2294387874925,-9.06168251681497,1.57660160514185,-8.9300778187732,16.873974501496,18.0966170201496,19.0105553790425,15.2007757795695,9.47287926274044,9.27419744664253
"ISL2",-1.56575945794969,-1.03757792939256,-1.8083820966489,-0.426779226241907,-3.81760255523893,-0.7363108990864,-2.33043585251522,-0.955083906294196,-4.21176888471025,0.570777308355366,3.50034469145835,1.16161699997274,-0.743299935909814,2.43120855630177,-4.91183294326191,-0.547057707230633,-5.17876684181839,-1.12295885517614,0.597969095142465,-4.84704893497003,-5.22392405468426,-1.10279538540069,-1.0243846145179,-1.27177073982966,-0.394142597404647,-0.72276374482163,0.735478591948131,-3.86926108908398,-5.17928316152284,-1.79755517477497,-0.926473773056171,-4.29156978565775,-0.0765701669584892,-0.9241019660402,2.94614847270133,-5.11194805617431,-4.97875806911181,-4.94103951691032,-2.90820823472581,-1.68946907877831,-0.73538488923114
"TCF7L1",-0.27158499424625,0.0502310642022356,-1.29839004624403,-1.04755513892134,-0.266278124486279,0.538055175602672,-1.41435486859962,0.12960844607511,0.808944739021975,-0.384717823399307,-3.32692709314116,-0.0740083438684229,0.353039281557953,-2.66448231092526,0.143935188186661,0.458282012817354,-0.0255612002199406,0.242657215725148,-1.42307865708367,0.65002458537534,0.457700761655888,0.217446267982135,0.118512750968295,-0.114601551618376,0.19578225924556,0.435670061432387,-0.0616049173629857,-0.233342505758723,0.455557003074062,-1.05021825054638,-0.116475067140325,0.520193509881013,0.00928174642848638,-2.53172094447959,-3.06761469469492,-0.147843469617801,0.462488218767917,0.121155583835364,-0.940778406911771,-0.823603173201547,-1.51793366255755
"HOXB4",0.253189618833405,0.985799097533053,-0.53488172310173,1.38298797236434,-1.24315852279563,1.38391441058481,-2.53191886974424,0.847800526092463,-3.98513412689261,3.16778379720357,-0.241509607256564,3.13639811767401,1.48247869209932,0.0257383481568378,-5.04824953750735,1.58200624998813,-4.60964718477984,0.671990760218284,2.61664573938963,-4.75308614313272,-4.62362449654937,0.696493097709482,0.790111159107602,0.604251748157855,1.69760775813508,1.44629874337537,2.72665422338797,-2.39247405627808,-4.58235642257055,-0.316467906791288,1.16024465493623,-4.2233097085024,2.32761940111743,-3.7101028062095,-0.224507940645186,-4.83354686381167,-4.84523977220716,-4.89973588844094,-1.81302974960429,0.311392932388805,0.486429076376534
"HOXC4",-1.32402115725257,-0.168024848433764,-0.859981253351487,1.3125976923173,-1.02172641571619,0.0504384161403737,-1.28894910171251,-0.568704749848272,-5.27683473801563,1.92862606344312,-0.859021203293268,1.84198202867087,0.0725386650220822,-0.840651190837925,-4.82852543583076,0.301825131725349,-5.29584453537365,-0.726240917381248,2.00078926868897,-4.49737879492572,-5.29271179679836,-0.70874683211725,-0.641162599119977,-0.929798732441216,0.288805075281595,0.0728573920949268,1.42734245876651,-3.75963808302666,-5.44678134827539,-0.847224409944365,0.0373791029111383,-5.46112191337395,1.04371796266706,-4.76666612739777,-1.01794449521662,-5.42433876670111,-4.72426350993451,-4.6991090414034,-1.38924171368466,0.405928189176885,0.679368980397804
"HOXD4",-0.167721146762945,0.545212218245853,-0.219425481394583,1.51757870591261,-0.388172283752139,0.807542258784704,-1.58025779895332,0.295800381070309,-2.78762261045581,2.16079777757269,-0.773053121015491,2.04600622400731,0.874801453867619,-0.887948395181203,-3.73222463466397,0.985244741382099,-3.31287458200598,0.161438176041468,2.61819701280035,-3.79360810385993,-3.43807219703302,0.179952156639314,0.251699446951117,0.119348678949201,1.03197129981925,0.850871755919897,1.80302517316718,-1.91003793905302,-3.41482748108613,-0.111166734212611,0.729438593824277,-3.02090900130935,1.53969885846325,-3.26665946757799,-0.945281630626087,-3.55235935414148,-3.78609000071737,-3.63553048245778,-0.911376772835725,0.803325497222808,0.855556854423599
"NR2F6",0.963612269631303,1.23076225368462,1.71355254887543,0.233353221907026,-0.430227786718327,1.00712595634377,-0.480467449609032,1.25720245769709,-1.11490261069985,0.712309757258356,1.83125663501118,0.628420330721662,0.934659137704274,1.07225769509558,-1.35328040023152,0.976918045981954,-1.19989465527597,1.26314865231837,0.682578661910072,-1.3822072620403,-1.24770129360357,1.25704784301201,1.23242065218887,1.02786111794853,0.901223974889802,0.969206344645041,0.648525788107489,0.0882841346175153,-1.20312386044436,1.59255006258997,1.22550271522041,-1.06828121015174,0.911240997731975,0.0653847660026982,1.44125753802981,-1.17586572964132,-1.35971808157435,-1.33961225432959,-0.5785132360828,-0.0362791006637154,0.206101316138159
"FOXA1",-5.70897109754873,-5.24290677233815,-5.16073388461006,-0.328763443253449,1.48173920464752,-4.97944704312571,2.93826015211274,-5.13943185945286,1.80158134617568,-3.97009120428417,-2.08504794924123,-3.2942100656215,-4.97483171219573,-1.49998764874097,5.12615994840474,-4.83329972649726,3.62802628167624,-5.1654755421714,-2.01732460977416,5.17437645100748,3.73138464059184,-5.17243250529106,-5.19464284964034,-5.47633825272963,-4.64467516952588,-4.96357051519005,-3.4132306449956,-1.92777244575967,3.33189754432953,-5.15271433553498,-5.14148261976673,2.00145311608244,-4.56995283180863,0.577035694389523,-1.77424447687563,3.79023748650768,5.01440037426696,5.06261650930779,2.16659672905252,0.426987406956996,-0.039264001823658
"HLF",-3.70522739641305,-3.61071932445552,-3.14586701900138,-3.12420447324021,-1.78302177103381,-3.4847731102585,0.163218630683178,-3.81472536405614,2.0080211976348,-4.21472342442268,1.79144270005029,-3.37942305007946,-3.68629882921756,2.00943237242388,3.26459389027084,-3.56193172416354,2.81553716984869,-3.84164081119963,-4.32499258372923,3.10143548068484,2.72918156412897,-3.83990908401396,-3.82880854433429,-3.79319153814282,-3.66462337040979,-3.59242668023929,-3.37215060260183,-1.07130409112619,2.59782670974029,-3.26310669290546,-3.7695580052993,2.32092203531586,-4.07205734604017,3.70146825592788,2.02603374070977,3.11290344636164,3.13597444619051,3.00156784140385,-1.05187918625805,-2.69391723584677,-2.75036051070145
"NFIL3",-6.18381585181933,-6.01415154375575,-5.51644333120846,-2.90850050049247,-2.3961898885673,-5.76930205370691,1.30956190469783,-6.28387395477275,3.66923318991489,-6.26507947296825,1.75826789198506,-6.00096385199456,-5.97724479689406,2.04591322186126,4.45842134870111,-5.87774928836034,4.25845892528918,-6.17495435390666,-3.91792507465872,4.13652549120404,4.09966977115963,-6.19738513595487,-6.27916827870026,-6.27668268169129,-6.1387432510077,-5.89021807266993,-5.99869582985157,-2.36239261650154,3.94112768436358,-5.64314774639748,-6.18037487027058,3.92444476840417,-6.35810666852468,4.55790594170964,2.06838332090475,4.51705909402374,4.27330822170022,4.25404420800749,-0.342473126058304,-2.79412699239934,-2.26365974099599
"FOXD1",-2.92350416801984,-3.10355241506568,-3.03665802797677,-1.49106149258537,0.348620735479051,-2.88071576896163,0.809655442963052,-2.85767786068026,0.480497705692237,-2.93514752601296,-1.01762339617511,-2.37486623080398,-2.94293673306938,-0.735543228110422,2.88953297757346,-2.8940224568061,1.81033700578675,-2.86539408375795,-2.67928797360313,2.97355313573707,1.83936729826573,-2.86840598945948,-2.87667938610459,-2.9434799356855,-2.84844977601738,-2.91009368937689,-2.44613290320483,-1.69851947856459,1.55209523902929,-3.09524825620963,-3.14720677924798,0.63538933140902,-3.04742902858489,0.211602402907389,-0.867424805747727,1.9327278235353,2.8413917476991,2.81505773731163,0.0927668552969255,-0.920673323542302,-1.56315534574208
"FOXG1",-3.128288143932,-2.76942272564522,-1.47209508298445,-3.27562819831801,-2.30190878257124,-2.96203637662103,-0.833082905918441,-2.59545253971177,1.33088606087827,-3.62432476917248,1.21715495021734,-2.82958257039469,-3.09407000370769,0.602155988579223,1.45135597295335,-3.00101880394756,1.67243120530228,-2.53802999971599,-3.91274677840434,1.21086153042641,1.53455047585624,-2.56107643965816,-2.64809910079107,-3.04797636389772,-3.04139845226654,-3.02969655001788,-2.82431114610762,-1.13800365224423,1.46578930215417,-1.77366739981553,-2.84947983275784,1.45700790372695,-3.40062114881864,1.8147025147089,0.967045158650426,1.71220354685384,1.2971195751713,1.21625188443038,-2.04611087192105,-3.04846389959415,-3.05436891266389
"Foxj2",-2.89771638625752,-2.58545159107714,-1.68659575233133,-2.97740526851829,-2.2035313377782,-2.65177331234882,-0.757064046207962,-2.36485910704261,0.883687590742967,-2.99281578058355,1.31423014742463,-2.36537707378554,-2.73603498919678,0.539490732745551,1.16024753570456,-2.64953448747546,1.21349581330042,-2.32302906881656,-3.56314850866889,0.951705083567981,1.0709046745509,-2.34240388164671,-2.4149711852055,-2.7822235455695,-2.66255848581763,-2.69343868546831,-2.39427766819335,-1.23366932078633,0.999211421286447,-1.95189765894057,-2.64388066169164,0.979008604800218,-2.90115346027566,1.58826632399176,0.983497973267569,1.25775633905797,1.00655755117424,0.944214331557138,-1.88743093493776,-2.81593211758784,-2.81720144965338
"FOXO3",-2.69290635693801,-2.97835608440144,-3.11677306130311,-1.10685586538541,0.434686600377074,-2.75384540645135,0.899328977017612,-2.74945858425606,0.50932594038537,-2.77331204386527,-1.16834309936531,-2.28665050721186,-2.78582321205237,-0.864453769038578,2.60363207730307,-2.75611361539832,1.67942400976297,-2.71298209639645,-2.31946659833134,2.60331419168688,1.7162764977415,-2.72044837047372,-2.74692446949252,-2.73260356387627,-2.68403644168637,-2.76696679304756,-2.34556966541858,-1.52632512392283,1.46081484978484,-3.11870235692214,-3.01697073443523,0.642509738565726,-2.86618208367547,0.0903472668515479,-1.02154176614308,1.79261903609971,2.50710830562554,2.4966215371902,0.327270485691121,-0.542953654285155,-1.16997522691168
"ETS2",1.41728221359568,1.02163940515841,1.76611677993848,-1.86831414926638,-0.785612136495149,0.546219863415051,-0.42810914816574,1.11938520198103,0.754600137602304,-1.15830798541214,0.670919699926228,-1.14619426965943,0.383306281275425,1.19066363723719,0.693810771883579,0.359773409149434,0.581943095102394,1.30230380134638,-2.33952270410592,0.659620752796809,0.539121598210693,1.27310640590543,1.1597993645013,1.17863870602301,0.172203598477774,0.452325418568352,-0.94304909621258,0.784829337467606,0.611571638460589,1.56406465737554,0.78433518518275,0.794943421209175,-0.293597694786713,1.29964395139348,0.972921846461765,0.670690587972749,0.656809704201466,0.574468901557014,-1.12904609166423,-1.61383265608604,-1.77365230389119
"FOXN3",-1.56900173118387,-1.74722488589957,-1.62050505039909,-1.74723065389729,-0.204559644968071,-1.58592659144001,0.208125251804845,-1.48908801589434,0.622471343059483,-2.2263573035162,-0.852671786446972,-1.682433456902,-1.62831389122391,-0.915416797817219,2.32671326324346,-1.65518543020069,1.50059526345569,-1.46838022029387,-2.57239053633718,2.42754438740945,1.57384355474506,-1.47529790162239,-1.50106573313701,-1.58416837617025,-1.65399559492684,-1.6105912780287,-1.67143756599625,-0.790326399289908,1.38017284423374,-1.69663901118571,-1.85071080035518,0.707117006896639,-2.00979777789794,0.038101169758513,-0.883245803938152,1.60844290037631,2.31145164164888,2.19898902377123,-0.422602576095209,-1.23386724955788,-1.67760670245349
